epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,experiment
65,987.538,0.67846,0.19389,1.02105,0.98786,0.98883,0.99168,0.77065,0.79716,0.04778,1.16748,0.000303818,0.000303818,0.000303818,Baseline+Focal
66,1003.37,0.67687,0.1941,1.0163,0.98134,0.99015,0.99127,0.76616,0.79637,0.05211,1.16318,0.000300346,0.000300346,0.000300346,Baseline+Focal
67,1019.19,0.6716,0.19047,1.01334,0.98259,0.98959,0.99181,0.76893,0.79632,0.04586,1.16823,0.000296874,0.000296874,0.000296874,Baseline+Focal
68,1034.9,0.67507,0.19293,1.0138,0.99325,0.99044,0.99202,0.76808,0.79341,0.04668,1.15575,0.000293403,0.000293403,0.000293403,Baseline+Focal
69,1050.44,0.67179,0.18603,1.01505,0.98374,0.99101,0.99168,0.76689,0.80087,0.05226,1.16633,0.000289931,0.000289931,0.000289931,Baseline+Focal
70,1064.67,0.67139,0.19334,1.01391,0.98211,0.99206,0.99211,0.77082,0.80505,0.05009,1.15378,0.00028646,0.00028646,0.00028646,Baseline+Focal
71,1080.62,0.66856,0.18994,1.01959,0.98585,0.98748,0.99199,0.76405,0.80996,0.05169,1.16882,0.000282988,0.000282988,0.000282988,Baseline+Focal
72,1096.47,0.66263,0.18623,1.00954,0.99125,0.99136,0.992,0.76417,0.79519,0.03785,1.12981,0.000279516,0.000279516,0.000279516,Baseline+Focal
73,1112.35,0.66565,0.19378,1.00812,0.99044,0.99038,0.9921,0.76198,0.79769,0.05142,1.16563,0.000276045,0.000276045,0.000276045,Baseline+Focal
74,1128.11,0.66243,0.18922,1.00878,0.98596,0.9913,0.99242,0.76951,0.79394,0.04783,1.14157,0.000272573,0.000272573,0.000272573,Baseline+Focal
75,1143.97,0.65537,0.19057,1.00667,0.98533,0.99035,0.99151,0.76248,0.7913,0.04815,1.16148,0.000269102,0.000269102,0.000269102,Baseline+Focal
76,1159.97,0.66135,0.18789,1.01342,0.98572,0.99217,0.99227,0.76603,0.80843,0.0454,1.14714,0.00026563,0.00026563,0.00026563,Baseline+Focal
77,1175.98,0.65219,0.18749,1.00969,0.99055,0.9894,0.99258,0.77314,0.78156,0.03903,1.16018,0.000262158,0.000262158,0.000262158,Baseline+Focal
78,1192.25,0.65021,0.18345,1.00405,0.98119,0.99056,0.99163,0.76828,0.79769,0.05043,1.15339,0.000258687,0.000258687,0.000258687,Baseline+Focal
79,1208.31,0.64792,0.1806,1.01029,0.99067,0.98791,0.99229,0.76803,0.80492,0.0377,1.19784,0.000255215,0.000255215,0.000255215,Baseline+Focal
80,1224.28,0.64682,0.18043,1.00633,0.9896,0.98772,0.99331,0.76949,0.79628,0.04842,1.15813,0.000251744,0.000251744,0.000251744,Baseline+Focal
81,1239.82,0.64594,0.18032,1.00514,0.98847,0.98592,0.99056,0.77099,0.79278,0.04033,1.1644,0.000248272,0.000248272,0.000248272,Baseline+Focal
82,1255.67,0.64495,0.18347,1.00611,0.99067,0.98771,0.99215,0.76637,0.80717,0.04039,1.17777,0.0002448,0.0002448,0.0002448,Baseline+Focal
83,1271.17,0.64003,0.17621,0.99934,0.98621,0.99113,0.99223,0.76863,0.79767,0.04733,1.1392,0.000241329,0.000241329,0.000241329,Baseline+Focal
84,1287.34,0.63816,0.17791,0.99982,0.98423,0.99026,0.99182,0.76664,0.79889,0.04288,1.15731,0.000237857,0.000237857,0.000237857,Baseline+Focal
85,1302.91,0.64012,0.17341,1.00795,0.98734,0.98717,0.99021,0.76642,0.79945,0.04478,1.17257,0.000234386,0.000234386,0.000234386,Baseline+Focal
86,1318.92,0.63354,0.17126,1.0007,0.98824,0.98842,0.99179,0.77044,0.79821,0.04172,1.18188,0.000230914,0.000230914,0.000230914,Baseline+Focal
87,1334.74,0.63517,0.17575,1.00944,0.98195,0.99171,0.99028,0.76421,0.80433,0.04457,1.16437,0.000227442,0.000227442,0.000227442,Baseline+Focal
88,1350.58,0.63187,0.17902,0.99851,0.98424,0.98554,0.99149,0.76572,0.79596,0.04314,1.17699,0.000223971,0.000223971,0.000223971,Baseline+Focal
89,1366.7,0.62496,0.17148,1.00145,0.98939,0.98488,0.99109,0.77067,0.79012,0.04237,1.18884,0.000220499,0.000220499,0.000220499,Baseline+Focal
90,1382.7,0.62646,0.16913,0.99861,0.98497,0.98337,0.9926,0.76632,0.79878,0.04619,1.17782,0.000217028,0.000217028,0.000217028,Baseline+Focal
91,1398.52,0.62454,0.1668,0.99835,0.98929,0.98759,0.99194,0.76575,0.79465,0.03906,1.17723,0.000213556,0.000213556,0.000213556,Baseline+Focal
92,1414.65,0.61924,0.16796,0.99552,0.98645,0.98815,0.9926,0.76967,0.79271,0.03836,1.16967,0.000210084,0.000210084,0.000210084,Baseline+Focal
93,1430.56,0.62573,0.17803,1.00332,0.98708,0.99083,0.99209,0.76699,0.79727,0.04429,1.19524,0.000206613,0.000206613,0.000206613,Baseline+Focal
94,1446.65,0.61411,0.16801,0.99536,0.9898,0.98617,0.99208,0.77353,0.79307,0.04216,1.1884,0.000203141,0.000203141,0.000203141,Baseline+Focal
95,1462.73,0.61972,0.17094,0.99895,0.98695,0.99181,0.99189,0.77471,0.78634,0.02876,1.19544,0.00019967,0.00019967,0.00019967,Baseline+Focal
96,1478.76,0.61155,0.16542,0.98964,0.98719,0.99238,0.99162,0.7718,0.79467,0.03308,1.17846,0.000196198,0.000196198,0.000196198,Baseline+Focal
97,1494.89,0.61367,0.16868,0.99181,0.98585,0.99064,0.99198,0.76637,0.80255,0.03696,1.19585,0.000192726,0.000192726,0.000192726,Baseline+Focal
98,1510.96,0.60765,0.1572,0.98838,0.98781,0.98983,0.9922,0.76694,0.80082,0.03302,1.19067,0.000189255,0.000189255,0.000189255,Baseline+Focal
99,1526.98,0.60655,0.16333,0.99238,0.9887,0.99212,0.99216,0.76938,0.78765,0.03814,1.18859,0.000185783,0.000185783,0.000185783,Baseline+Focal
100,1543.17,0.60812,0.16455,0.98561,0.98965,0.99152,0.99234,0.77137,0.80238,0.03785,1.16373,0.000182312,0.000182312,0.000182312,Baseline+Focal
101,1559.15,0.60825,0.16406,0.98864,0.98858,0.99087,0.99243,0.76775,0.79967,0.03888,1.17205,0.00017884,0.00017884,0.00017884,Baseline+Focal
102,1575.05,0.60882,0.1637,0.99139,0.98766,0.98987,0.99222,0.76706,0.80201,0.03203,1.18169,0.000175368,0.000175368,0.000175368,Baseline+Focal
103,1591.09,0.60377,0.16034,0.98741,0.98613,0.98898,0.99203,0.76742,0.80195,0.0395,1.19363,0.000171897,0.000171897,0.000171897,Baseline+Focal
104,1606.55,0.60337,0.16399,0.99218,0.98891,0.98811,0.99176,0.77301,0.79092,0.03466,1.20958,0.000168425,0.000168425,0.000168425,Baseline+Focal
105,1622.52,0.59836,0.16061,0.98713,0.98605,0.99118,0.99241,0.77132,0.79031,0.04162,1.20006,0.000164954,0.000164954,0.000164954,Baseline+Focal
106,1638.49,0.59306,0.16038,0.98479,0.98546,0.99165,0.99218,0.7673,0.79617,0.03358,1.22202,0.000161482,0.000161482,0.000161482,Baseline+Focal
107,1654.18,0.59849,0.16057,0.98897,0.98682,0.98989,0.99224,0.77113,0.7973,0.03659,1.22228,0.00015801,0.00015801,0.00015801,Baseline+Focal
108,1670.23,0.60023,0.16289,0.99072,0.98918,0.98953,0.99179,0.76838,0.79306,0.03492,1.21995,0.000154539,0.000154539,0.000154539,Baseline+Focal
109,1686.02,0.58872,0.15832,0.98367,0.99022,0.98897,0.99178,0.76622,0.79866,0.03085,1.20585,0.000151067,0.000151067,0.000151067,Baseline+Focal
110,1700.96,0.59007,0.15339,0.98268,0.98823,0.99275,0.99184,0.7661,0.79865,0.03356,1.21658,0.000147596,0.000147596,0.000147596,Baseline+Focal
111,1716.69,0.58451,0.15443,0.98437,0.99118,0.98725,0.99184,0.76606,0.7982,0.03408,1.2307,0.000144124,0.000144124,0.000144124,Baseline+Focal
112,1732.33,0.59182,0.16214,0.98393,0.98997,0.99035,0.99197,0.76645,0.7955,0.0379,1.23337,0.000140652,0.000140652,0.000140652,Baseline+Focal
113,1747.85,0.58655,0.16122,0.98464,0.98898,0.98983,0.99184,0.76455,0.80323,0.03498,1.22429,0.000137181,0.000137181,0.000137181,Baseline+Focal
114,1763.71,0.57789,0.15272,0.97676,0.98683,0.99224,0.99133,0.76588,0.79766,0.03519,1.22229,0.000133709,0.000133709,0.000133709,Baseline+Focal
115,1779.42,0.58326,0.15547,0.97998,0.98681,0.99318,0.99118,0.76302,0.80375,0.0347,1.20281,0.000130238,0.000130238,0.000130238,Baseline+Focal
116,1795.24,0.58583,0.15433,0.97825,0.99035,0.99226,0.99182,0.76653,0.7995,0.03097,1.21986,0.000126766,0.000126766,0.000126766,Baseline+Focal
117,1810.74,0.58273,0.15384,0.9793,0.98966,0.98898,0.99181,0.76857,0.79989,0.0329,1.22241,0.000123294,0.000123294,0.000123294,Baseline+Focal
118,1826.27,0.57766,0.14991,0.97853,0.99026,0.99322,0.99216,0.76431,0.8083,0.0329,1.22493,0.000119823,0.000119823,0.000119823,Baseline+Focal
119,1841.81,0.57466,0.15093,0.97615,0.98748,0.98799,0.99177,0.76535,0.80461,0.03357,1.21596,0.000116351,0.000116351,0.000116351,Baseline+Focal
120,1857.81,0.5729,0.15084,0.97479,0.98923,0.98861,0.99184,0.76844,0.8079,0.03279,1.21619,0.00011288,0.00011288,0.00011288,Baseline+Focal
121,1873.72,0.5707,0.15352,0.97064,0.98916,0.9909,0.99189,0.76015,0.81122,0.03154,1.20208,0.000109408,0.000109408,0.000109408,Baseline+Focal
122,1889.73,0.57261,0.15602,0.97358,0.99006,0.98986,0.99212,0.76193,0.80969,0.03357,1.20005,0.000105936,0.000105936,0.000105936,Baseline+Focal
123,1905.44,0.57443,0.15196,0.97613,0.98934,0.99015,0.99203,0.76641,0.8046,0.03498,1.21847,0.000102465,0.000102465,0.000102465,Baseline+Focal
124,1921.71,0.56791,0.14696,0.97197,0.99039,0.99162,0.99266,0.76439,0.80166,0.03027,1.21675,9.89932e-05,9.89932e-05,9.89932e-05,Baseline+Focal
125,1937.83,0.57302,0.15399,0.97771,0.99012,0.98924,0.99188,0.76811,0.80991,0.02888,1.20518,9.55216e-05,9.55216e-05,9.55216e-05,Baseline+Focal
126,1953.53,0.56854,0.14968,0.97223,0.98694,0.98879,0.99174,0.76605,0.81028,0.03182,1.21227,9.205e-05,9.205e-05,9.205e-05,Baseline+Focal
127,1969.39,0.56642,0.14617,0.97012,0.98737,0.9908,0.99173,0.7645,0.80869,0.03367,1.21217,8.85784e-05,8.85784e-05,8.85784e-05,Baseline+Focal
128,1985.25,0.56433,0.14734,0.9639,0.98832,0.99077,0.99174,0.76891,0.80355,0.03505,1.21194,8.51068e-05,8.51068e-05,8.51068e-05,Baseline+Focal
129,2000.62,0.55755,0.14616,0.96922,0.98925,0.99258,0.99254,0.7671,0.80354,0.03111,1.21852,8.16352e-05,8.16352e-05,8.16352e-05,Baseline+Focal
130,2016.77,0.56168,0.14827,0.97157,0.98793,0.98973,0.99158,0.76728,0.80462,0.03473,1.21335,7.81636e-05,7.81636e-05,7.81636e-05,Baseline+Focal
131,2032.78,0.55878,0.14924,0.96765,0.98679,0.99167,0.99153,0.7654,0.80729,0.03398,1.21947,7.4692e-05,7.4692e-05,7.4692e-05,Baseline+Focal
132,2048.57,0.56056,0.14901,0.97157,0.98812,0.98721,0.99166,0.76711,0.80495,0.03481,1.23207,7.12204e-05,7.12204e-05,7.12204e-05,Baseline+Focal
133,2064.45,0.55486,0.14308,0.9679,0.98611,0.99163,0.99176,0.76442,0.80318,0.03514,1.23722,6.77488e-05,6.77488e-05,6.77488e-05,Baseline+Focal
134,2080.39,0.55575,0.14533,0.96848,0.98855,0.98892,0.99173,0.76347,0.80764,0.03478,1.23352,6.42772e-05,6.42772e-05,6.42772e-05,Baseline+Focal
135,2096.29,0.56025,0.15138,0.96751,0.98924,0.99095,0.99172,0.7656,0.80919,0.03491,1.23548,6.08056e-05,6.08056e-05,6.08056e-05,Baseline+Focal
1,28.2644,1.63747,3.47996,1.54622,0.08362,0.66477,0.10211,0.07029,1.00383,2.62901,1.13617,0.000174406,0.000174406,0.000174406,Baseline+GhostConv
2,44.6966,1.19693,2.44167,1.29172,0.30778,0.64641,0.41144,0.2935,0.97982,1.94427,1.09154,0.000347431,0.000347431,0.000347431,Baseline+GhostConv
3,60.9163,1.13441,2.02781,1.22598,0.39047,0.70603,0.56024,0.4011,0.95669,1.63697,1.07141,0.000518141,0.000518141,0.000518141,Baseline+GhostConv
4,76.4264,1.09421,1.7445,1.19003,0.63553,0.74338,0.71852,0.51874,0.94637,1.34687,1.10129,0.000515585,0.000515585,0.000515585,Baseline+GhostConv
5,92.4223,1.06111,1.51665,1.16102,0.67672,0.72231,0.77247,0.56586,0.93412,1.24058,1.04582,0.000512114,0.000512114,0.000512114,Baseline+GhostConv
6,108.612,1.04272,1.39434,1.14185,0.67497,0.78194,0.77845,0.57289,0.9182,1.19517,1.04987,0.000508642,0.000508642,0.000508642,Baseline+GhostConv
7,124.728,1.03519,1.2681,1.13517,0.77925,0.86274,0.89451,0.6737,0.87798,0.93357,1.03937,0.00050517,0.00050517,0.00050517,Baseline+GhostConv
8,140.926,1.03571,1.2157,1.13793,0.85721,0.88403,0.9405,0.69812,0.8802,0.78882,1.02924,0.000501699,0.000501699,0.000501699,Baseline+GhostConv
9,156.662,1.01132,1.13556,1.11872,0.87773,0.88419,0.95906,0.72632,0.8789,0.74848,1.02363,0.000498227,0.000498227,0.000498227,Baseline+GhostConv
10,169.527,1.00965,1.05381,1.119,0.92382,0.92766,0.97183,0.72557,0.88489,0.62104,1.04908,0.000494756,0.000494756,0.000494756,Baseline+GhostConv
11,185.533,0.99607,1.00873,1.1112,0.87194,0.89502,0.95355,0.72179,0.87534,0.67536,1.01646,0.000491284,0.000491284,0.000491284,Baseline+GhostConv
12,201.206,1.0002,0.97697,1.1108,0.88558,0.91838,0.97054,0.72386,0.8713,0.63836,1.02556,0.000487812,0.000487812,0.000487812,Baseline+GhostConv
13,216.544,0.99088,0.91923,1.10454,0.79419,0.85531,0.90098,0.6782,0.91842,0.78296,1.01084,0.000484341,0.000484341,0.000484341,Baseline+GhostConv
14,231.858,0.98669,0.90687,1.09949,0.91431,0.89103,0.96143,0.73856,0.86447,0.63599,0.994,0.000480869,0.000480869,0.000480869,Baseline+GhostConv
15,247.542,0.98277,0.87193,1.09777,0.95358,0.95246,0.98212,0.74311,0.86345,0.49451,1.0296,0.000477398,0.000477398,0.000477398,Baseline+GhostConv
16,263.454,0.97765,0.84819,1.09169,0.92104,0.92495,0.97073,0.74421,0.85388,0.56396,1.0047,0.000473926,0.000473926,0.000473926,Baseline+GhostConv
17,277.513,0.95731,0.80965,1.09095,0.96408,0.96857,0.98761,0.76197,0.83352,0.4681,1.00249,0.000470454,0.000470454,0.000470454,Baseline+GhostConv
18,291.5,0.96224,0.79387,1.08488,0.932,0.95989,0.98121,0.74499,0.85235,0.49308,1.02638,0.000466983,0.000466983,0.000466983,Baseline+GhostConv
19,305.91,0.96795,0.78186,1.08746,0.96791,0.9652,0.98428,0.76395,0.82917,0.43745,1.00163,0.000463511,0.000463511,0.000463511,Baseline+GhostConv
20,320.848,0.95398,0.78402,1.07925,0.95637,0.96413,0.98394,0.75768,0.84538,0.44731,0.99363,0.00046004,0.00046004,0.00046004,Baseline+GhostConv
21,336.729,0.95209,0.74987,1.08168,0.95937,0.96776,0.98276,0.76105,0.84552,0.44734,0.99465,0.000456568,0.000456568,0.000456568,Baseline+GhostConv
22,350.333,0.94745,0.74518,1.07926,0.96978,0.96595,0.98595,0.7571,0.8305,0.41762,1.0006,0.000453096,0.000453096,0.000453096,Baseline+GhostConv
23,365.707,0.94804,0.73022,1.07729,0.95818,0.96613,0.9851,0.76022,0.8331,0.43062,0.99502,0.000449625,0.000449625,0.000449625,Baseline+GhostConv
24,376.382,0.93298,0.7106,1.07188,0.96222,0.95628,0.98297,0.75403,0.8413,0.43573,1.00845,0.000446153,0.000446153,0.000446153,Baseline+GhostConv
25,390.424,0.93795,0.7021,1.07361,0.96457,0.96146,0.98344,0.76489,0.83052,0.42502,0.9774,0.000442682,0.000442682,0.000442682,Baseline+GhostConv
26,406.544,0.93556,0.68638,1.06644,0.97246,0.96971,0.98817,0.78118,0.79064,0.3905,0.97531,0.00043921,0.00043921,0.00043921,Baseline+GhostConv
27,422.866,0.91581,0.66272,1.06139,0.97285,0.97074,0.98566,0.77272,0.80564,0.38916,0.97003,0.000435738,0.000435738,0.000435738,Baseline+GhostConv
28,439.257,0.91738,0.66576,1.06679,0.96466,0.9768,0.9862,0.76697,0.81603,0.40154,0.99519,0.000432267,0.000432267,0.000432267,Baseline+GhostConv
29,455.429,0.92047,0.66908,1.06298,0.96674,0.97371,0.98459,0.77181,0.81911,0.38523,0.98484,0.000428795,0.000428795,0.000428795,Baseline+GhostConv
30,471.593,0.90713,0.6459,1.05913,0.97294,0.9849,0.98806,0.77694,0.79978,0.36831,0.98634,0.000425324,0.000425324,0.000425324,Baseline+GhostConv
31,487.693,0.91984,0.65628,1.06729,0.95827,0.97276,0.98609,0.76873,0.84217,0.40306,0.97029,0.000421852,0.000421852,0.000421852,Baseline+GhostConv
32,503.935,0.91141,0.63847,1.06456,0.97585,0.97338,0.98633,0.78045,0.77934,0.36277,0.97805,0.00041838,0.00041838,0.00041838,Baseline+GhostConv
33,520.131,0.90753,0.6424,1.06575,0.96132,0.94879,0.98223,0.78213,0.7885,0.39722,0.97922,0.000414909,0.000414909,0.000414909,Baseline+GhostConv
34,536.416,0.89048,0.62747,1.05458,0.97717,0.97944,0.99054,0.78772,0.79253,0.36085,0.96726,0.000411437,0.000411437,0.000411437,Baseline+GhostConv
35,552.651,0.89482,0.62479,1.05476,0.96384,0.97103,0.98683,0.78372,0.78569,0.37257,0.97582,0.000407966,0.000407966,0.000407966,Baseline+GhostConv
36,568.776,0.89471,0.6148,1.05998,0.97509,0.98256,0.98822,0.77422,0.81294,0.36021,1.00252,0.000404494,0.000404494,0.000404494,Baseline+GhostConv
37,585.043,0.88631,0.61174,1.0535,0.98009,0.98108,0.98987,0.78209,0.79656,0.35688,0.97994,0.000401022,0.000401022,0.000401022,Baseline+GhostConv
38,600.697,0.89187,0.61674,1.05876,0.98161,0.9771,0.98734,0.77416,0.80274,0.34942,0.99732,0.000397551,0.000397551,0.000397551,Baseline+GhostConv
39,616.484,0.89434,0.60857,1.05496,0.97661,0.98666,0.98879,0.78867,0.79141,0.34362,0.98086,0.000394079,0.000394079,0.000394079,Baseline+GhostConv
40,632.195,0.87748,0.59576,1.04483,0.9797,0.9777,0.98827,0.78621,0.78961,0.35473,0.97588,0.000390608,0.000390608,0.000390608,Baseline+GhostConv
41,648.456,0.87728,0.58782,1.0463,0.97863,0.97675,0.9861,0.77975,0.79389,0.35313,0.97845,0.000387136,0.000387136,0.000387136,Baseline+GhostConv
42,664.474,0.88267,0.58791,1.04951,0.97488,0.98013,0.98818,0.77478,0.80974,0.35524,0.99526,0.000383664,0.000383664,0.000383664,Baseline+GhostConv
43,680.517,0.86542,0.57888,1.04147,0.98739,0.98596,0.99015,0.78621,0.79595,0.3347,0.96976,0.000380193,0.000380193,0.000380193,Baseline+GhostConv
44,696.484,0.86837,0.55994,1.04526,0.97704,0.98162,0.989,0.78708,0.78559,0.33822,0.97849,0.000376721,0.000376721,0.000376721,Baseline+GhostConv
45,712.609,0.86439,0.56388,1.03954,0.97312,0.9797,0.98723,0.78887,0.79859,0.34219,0.96929,0.00037325,0.00037325,0.00037325,Baseline+GhostConv
46,728.696,0.85962,0.5769,1.04013,0.98185,0.98685,0.99011,0.78595,0.79236,0.32786,0.97191,0.000369778,0.000369778,0.000369778,Baseline+GhostConv
47,744.765,0.85696,0.56185,1.03766,0.98478,0.98227,0.98715,0.78109,0.79957,0.33533,0.99555,0.000366306,0.000366306,0.000366306,Baseline+GhostConv
48,760.842,0.86025,0.56177,1.03714,0.9804,0.9866,0.98678,0.78282,0.79658,0.33274,0.98418,0.000362835,0.000362835,0.000362835,Baseline+GhostConv
49,777.046,0.85859,0.56851,1.04186,0.98912,0.98943,0.99233,0.79297,0.7917,0.32089,0.96212,0.000359363,0.000359363,0.000359363,Baseline+GhostConv
50,793.254,0.84973,0.55703,1.03648,0.9825,0.98571,0.99014,0.7884,0.81122,0.32946,0.96794,0.000355892,0.000355892,0.000355892,Baseline+GhostConv
51,809.578,0.85408,0.55455,1.03535,0.98524,0.98567,0.98942,0.78972,0.79146,0.32508,0.98188,0.00035242,0.00035242,0.00035242,Baseline+GhostConv
52,825.736,0.84088,0.55267,1.03123,0.98562,0.98549,0.98804,0.7874,0.78424,0.31862,0.98163,0.000348948,0.000348948,0.000348948,Baseline+GhostConv
53,842.048,0.84751,0.54777,1.04038,0.98481,0.98539,0.9905,0.78435,0.82166,0.33266,0.96882,0.000345477,0.000345477,0.000345477,Baseline+GhostConv
54,858.118,0.83123,0.53605,1.03098,0.98989,0.99211,0.99158,0.79615,0.78126,0.3129,0.96601,0.000342005,0.000342005,0.000342005,Baseline+GhostConv
55,874.357,0.83866,0.5469,1.02975,0.98535,0.98757,0.98938,0.78844,0.7875,0.31857,0.9841,0.000338534,0.000338534,0.000338534,Baseline+GhostConv
56,890.614,0.83598,0.5304,1.02798,0.98142,0.98774,0.98795,0.79618,0.78685,0.32122,0.97124,0.000335062,0.000335062,0.000335062,Baseline+GhostConv
57,906.923,0.83549,0.54255,1.03664,0.98597,0.98293,0.9869,0.77808,0.80332,0.32625,0.98597,0.00033159,0.00033159,0.00033159,Baseline+GhostConv
58,923.041,0.82599,0.53129,1.0268,0.98766,0.99048,0.98875,0.79481,0.77473,0.31208,0.97352,0.000328119,0.000328119,0.000328119,Baseline+GhostConv
59,939.311,0.83051,0.52604,1.02922,0.98205,0.98222,0.98929,0.78934,0.79376,0.32086,0.98199,0.000324647,0.000324647,0.000324647,Baseline+GhostConv
60,955.65,0.8299,0.52034,1.02602,0.98186,0.98451,0.9881,0.78725,0.79768,0.32632,0.97119,0.000321176,0.000321176,0.000321176,Baseline+GhostConv
61,971.456,0.8208,0.52254,1.02302,0.98635,0.98314,0.9888,0.78654,0.78903,0.3146,0.97843,0.000317704,0.000317704,0.000317704,Baseline+GhostConv
62,987.639,0.8228,0.52079,1.02535,0.98476,0.98534,0.99175,0.79448,0.78389,0.32129,0.96619,0.000314232,0.000314232,0.000314232,Baseline+GhostConv
63,1003.8,0.81755,0.51819,1.02265,0.98711,0.99165,0.99122,0.79518,0.77663,0.30755,0.97311,0.000310761,0.000310761,0.000310761,Baseline+GhostConv
64,1019.95,0.81293,0.5108,1.02108,0.98662,0.98978,0.99148,0.78873,0.79529,0.3116,0.98257,0.000307289,0.000307289,0.000307289,Baseline+GhostConv
65,1036.05,0.8139,0.50362,1.01799,0.98709,0.98874,0.98969,0.79232,0.78535,0.30554,0.96864,0.000303818,0.000303818,0.000303818,Baseline+GhostConv
66,1052.17,0.81013,0.50565,1.01364,0.97903,0.97568,0.98895,0.79107,0.77269,0.32108,0.97084,0.000300346,0.000300346,0.000300346,Baseline+GhostConv
67,1068.54,0.80169,0.49898,1.01158,0.98598,0.992,0.98946,0.79108,0.78229,0.30535,0.97412,0.000296874,0.000296874,0.000296874,Baseline+GhostConv
68,1084.69,0.80649,0.49447,1.01334,0.98395,0.98136,0.98884,0.78768,0.807,0.31201,0.96769,0.000293403,0.000293403,0.000293403,Baseline+GhostConv
69,1100.96,0.79986,0.48648,1.0121,0.9816,0.9873,0.99021,0.78489,0.81405,0.31853,0.9747,0.000289931,0.000289931,0.000289931,Baseline+GhostConv
70,1117.23,0.8037,0.49949,1.01452,0.98833,0.99107,0.99195,0.78469,0.81865,0.31484,0.9735,0.00028646,0.00028646,0.00028646,Baseline+GhostConv
71,1133.47,0.80374,0.48959,1.01664,0.98804,0.98986,0.98915,0.79782,0.7744,0.29458,0.97236,0.000282988,0.000282988,0.000282988,Baseline+GhostConv
72,1149.53,0.79202,0.48809,1.00768,0.98424,0.98479,0.98864,0.79212,0.78142,0.30781,0.97833,0.000279516,0.000279516,0.000279516,Baseline+GhostConv
73,1165.64,0.79882,0.4925,1.01083,0.98006,0.9869,0.98874,0.78828,0.79659,0.30947,0.97849,0.000276045,0.000276045,0.000276045,Baseline+GhostConv
74,1181.99,0.79453,0.48885,1.00747,0.99008,0.98962,0.99004,0.7865,0.80447,0.30248,0.9839,0.000272573,0.000272573,0.000272573,Baseline+GhostConv
75,1198.14,0.7934,0.49491,1.01021,0.98906,0.98977,0.98897,0.78233,0.80486,0.30869,0.97679,0.000269102,0.000269102,0.000269102,Baseline+GhostConv
76,1214.26,0.79284,0.49189,1.00651,0.98695,0.98878,0.98736,0.79162,0.78866,0.30037,0.97582,0.00026563,0.00026563,0.00026563,Baseline+GhostConv
77,1230.03,0.78776,0.48124,1.00413,0.98986,0.98973,0.98918,0.79393,0.78051,0.29707,0.96396,0.000262158,0.000262158,0.000262158,Baseline+GhostConv
78,1245.96,0.7851,0.47723,1.0035,0.99001,0.99219,0.992,0.79532,0.78286,0.29235,0.96619,0.000258687,0.000258687,0.000258687,Baseline+GhostConv
79,1262.13,0.77937,0.47251,1.00531,0.99053,0.98956,0.99016,0.78971,0.787,0.29768,0.97645,0.000255215,0.000255215,0.000255215,Baseline+GhostConv
80,1278.23,0.78085,0.46809,1.00184,0.98625,0.98958,0.98943,0.79774,0.77307,0.29485,0.96422,0.000251744,0.000251744,0.000251744,Baseline+GhostConv
81,1294.05,0.77557,0.47073,1.00172,0.98746,0.99124,0.99025,0.78753,0.79798,0.29798,0.98413,0.000248272,0.000248272,0.000248272,Baseline+GhostConv
82,1310.16,0.7816,0.48123,1.00279,0.98783,0.98948,0.99045,0.78621,0.80215,0.2993,0.97142,0.0002448,0.0002448,0.0002448,Baseline+GhostConv
83,1325.95,0.77184,0.47277,0.99596,0.98964,0.99228,0.9907,0.79352,0.79299,0.2933,0.97271,0.000241329,0.000241329,0.000241329,Baseline+GhostConv
84,1341.46,0.76868,0.4707,0.99916,0.98874,0.98969,0.99064,0.78757,0.79852,0.29996,0.97388,0.000237857,0.000237857,0.000237857,Baseline+GhostConv
